strength,date,,filename
385,2015-04-06.7,2015-04-06.0,AR_LIST_2015.04.06_00:00:00.txt
7237,2015-04-12.1,2015-04-06.0,AR_LIST_2015.04.06_00:00:00.txt
466,2015-04-16.4,2015-04-06.0,AR_LIST_2015.04.06_00:00:00.txt
249,2015-04-06.8,2015-04-06.5,AR_LIST_2015.04.06_12:00:00.txt
7091,2015-04-11.7,2015-04-06.5,AR_LIST_2015.04.06_12:00:00.txt
622,2015-04-15.9,2015-04-06.5,AR_LIST_2015.04.06_12:00:00.txt
6840,2015-04-12.2,2015-04-07.0,AR_LIST_2015.04.07_00:00:00.txt
415,2015-04-14.0,2015-04-07.0,AR_LIST_2015.04.07_00:00:00.txt
923,2015-04-16.4,2015-04-07.0,AR_LIST_2015.04.07_00:00:00.txt
7535,2015-04-12.2,2015-04-07.5,AR_LIST_2015.04.07_12:00:00.txt
446,2015-04-13.1,2015-04-07.5,AR_LIST_2015.04.07_12:00:00.txt
65,2015-04-13.5,2015-04-07.5,AR_LIST_2015.04.07_12:00:00.txt
992,2015-04-15.9,2015-04-07.5,AR_LIST_2015.04.07_12:00:00.txt
8337,2015-04-12.8,2015-04-08.0,AR_LIST_2015.04.08_00:00:00.txt
41,2015-04-13.6,2015-04-08.0,AR_LIST_2015.04.08_00:00:00.txt
1379,2015-04-16.5,2015-04-08.0,AR_LIST_2015.04.08_00:00:00.txt
9573,2015-04-12.5,2015-04-08.5,AR_LIST_2015.04.08_12:00:00.txt
23,2015-04-13.0,2015-04-08.5,AR_LIST_2015.04.08_12:00:00.txt
1524,2015-04-16.0,2015-04-08.5,AR_LIST_2015.04.08_12:00:00.txt
9388,2015-04-13.0,2015-04-09.0,AR_LIST_2015.04.09_00:00:00.txt
446,2015-04-15.9,2015-04-09.0,AR_LIST_2015.04.09_00:00:00.txt
1974,2015-04-16.6,2015-04-09.0,AR_LIST_2015.04.09_00:00:00.txt
434,2015-04-17.8,2015-04-09.0,AR_LIST_2015.04.09_00:00:00.txt
12854,2015-04-13.2,2015-04-09.5,AR_LIST_2015.04.09_12:00:00.txt
389,2015-04-15.3,2015-04-09.5,AR_LIST_2015.04.09_12:00:00.txt
160,2015-04-16.3,2015-04-09.5,AR_LIST_2015.04.09_12:00:00.txt
516,2015-04-17.2,2015-04-09.5,AR_LIST_2015.04.09_12:00:00.txt
496,2015-04-17.3,2015-04-09.5,AR_LIST_2015.04.09_12:00:00.txt
11832,2015-04-14.0,2015-04-10.0,AR_LIST_2015.04.10_00:00:00.txt
557,2015-04-15.7,2015-04-10.0,AR_LIST_2015.04.10_00:00:00.txt
46,2015-04-17.0,2015-04-10.0,AR_LIST_2015.04.10_00:00:00.txt
536,2015-04-17.7,2015-04-10.0,AR_LIST_2015.04.10_00:00:00.txt
740,2015-04-18.2,2015-04-10.0,AR_LIST_2015.04.10_00:00:00.txt
13270,2015-04-14.0,2015-04-10.5,AR_LIST_2015.04.10_12:00:00.txt
367,2015-04-15.1,2015-04-10.5,AR_LIST_2015.04.10_12:00:00.txt
505,2015-04-17.2,2015-04-10.5,AR_LIST_2015.04.10_12:00:00.txt
136,2015-04-17.4,2015-04-10.5,AR_LIST_2015.04.10_12:00:00.txt
11531,2015-04-14.8,2015-04-11.0,AR_LIST_2015.04.11_00:00:00.txt
460,2015-04-15.5,2015-04-11.0,AR_LIST_2015.04.11_00:00:00.txt
544,2015-04-17.8,2015-04-11.0,AR_LIST_2015.04.11_00:00:00.txt
53,2015-04-18.0,2015-04-11.0,AR_LIST_2015.04.11_00:00:00.txt
1328,2015-04-20.0,2015-04-11.0,AR_LIST_2015.04.11_00:00:00.txt
274,2015-04-14.8,2015-04-11.5,AR_LIST_2015.04.11_12:00:00.txt
11730,2015-04-14.9,2015-04-11.5,AR_LIST_2015.04.11_12:00:00.txt
436,2015-04-17.3,2015-04-11.5,AR_LIST_2015.04.11_12:00:00.txt
1072,2015-04-20.4,2015-04-11.5,AR_LIST_2015.04.11_12:00:00.txt
302,2015-04-15.2,2015-04-12.0,AR_LIST_2015.04.12_00:00:00.txt
9021,2015-04-15.4,2015-04-12.0,AR_LIST_2015.04.12_00:00:00.txt
335,2015-04-17.9,2015-04-12.0,AR_LIST_2015.04.12_00:00:00.txt
2271,2015-04-20.5,2015-04-12.0,AR_LIST_2015.04.12_00:00:00.txt
57,2015-04-14.3,2015-04-12.5,AR_LIST_2015.04.12_12:00:00.txt
7671,2015-04-14.8,2015-04-12.5,AR_LIST_2015.04.12_12:00:00.txt
226,2015-04-17.2,2015-04-12.5,AR_LIST_2015.04.12_12:00:00.txt
3227,2015-04-19.6,2015-04-12.5,AR_LIST_2015.04.12_12:00:00.txt
51,2015-04-14.7,2015-04-13.0,AR_LIST_2015.04.13_00:00:00.txt
6036,2015-04-15.4,2015-04-13.0,AR_LIST_2015.04.13_00:00:00.txt
76,2015-04-17.5,2015-04-13.0,AR_LIST_2015.04.13_00:00:00.txt
3565,2015-04-20.1,2015-04-13.0,AR_LIST_2015.04.13_00:00:00.txt
12,2015-04-14.0,2015-04-13.5,AR_LIST_2015.04.13_12:00:00.txt
4434,2015-04-15.3,2015-04-13.5,AR_LIST_2015.04.13_12:00:00.txt
84,2015-04-17.0,2015-04-13.5,AR_LIST_2015.04.13_12:00:00.txt
3647,2015-04-19.7,2015-04-13.5,AR_LIST_2015.04.13_12:00:00.txt
3455,2015-04-16.0,2015-04-14.0,AR_LIST_2015.04.14_00:00:00.txt
3557,2015-04-20.2,2015-04-14.0,AR_LIST_2015.04.14_00:00:00.txt
2693,2015-04-15.7,2015-04-14.5,AR_LIST_2015.04.14_12:00:00.txt
3523,2015-04-19.9,2015-04-14.5,AR_LIST_2015.04.14_12:00:00.txt
2075,2015-04-16.5,2015-04-15.0,AR_LIST_2015.04.15_00:00:00.txt
3775,2015-04-20.4,2015-04-15.0,AR_LIST_2015.04.15_00:00:00.txt
522,2015-04-25.0,2015-04-15.0,AR_LIST_2015.04.15_00:00:00.txt
1767,2015-04-16.1,2015-04-15.5,AR_LIST_2015.04.15_12:00:00.txt
3871,2015-04-20.0,2015-04-15.5,AR_LIST_2015.04.15_12:00:00.txt
955,2015-04-24.4,2015-04-15.5,AR_LIST_2015.04.15_12:00:00.txt
1180,2015-04-16.7,2015-04-16.0,AR_LIST_2015.04.16_00:00:00.txt
3833,2015-04-20.5,2015-04-16.0,AR_LIST_2015.04.16_00:00:00.txt
1163,2015-04-24.9,2015-04-16.0,AR_LIST_2015.04.16_00:00:00.txt
815,2015-04-16.5,2015-04-16.5,AR_LIST_2015.04.16_12:00:00.txt
3509,2015-04-20.2,2015-04-16.5,AR_LIST_2015.04.16_12:00:00.txt
1356,2015-04-24.5,2015-04-16.5,AR_LIST_2015.04.16_12:00:00.txt
251,2015-04-17.3,2015-04-17.0,AR_LIST_2015.04.17_00:00:00.txt
3246,2015-04-20.6,2015-04-17.0,AR_LIST_2015.04.17_00:00:00.txt
1474,2015-04-25.2,2015-04-17.0,AR_LIST_2015.04.17_00:00:00.txt
33,2015-04-17.1,2015-04-17.5,AR_LIST_2015.04.17_12:00:00.txt
2898,2015-04-20.3,2015-04-17.5,AR_LIST_2015.04.17_12:00:00.txt
1737,2015-04-24.8,2015-04-17.5,AR_LIST_2015.04.17_12:00:00.txt
2886,2015-04-20.7,2015-04-18.0,AR_LIST_2015.04.18_00:00:00.txt
1511,2015-04-25.3,2015-04-18.0,AR_LIST_2015.04.18_00:00:00.txt
2607,2015-04-20.2,2015-04-18.5,AR_LIST_2015.04.18_12:00:00.txt
1748,2015-04-24.9,2015-04-18.5,AR_LIST_2015.04.18_12:00:00.txt
2473,2015-04-20.7,2015-04-19.0,AR_LIST_2015.04.19_00:00:00.txt
1564,2015-04-25.5,2015-04-19.0,AR_LIST_2015.04.19_00:00:00.txt
2039,2015-04-20.2,2015-04-19.5,AR_LIST_2015.04.19_12:00:00.txt
1339,2015-04-25.0,2015-04-19.5,AR_LIST_2015.04.19_12:00:00.txt
1709,2015-04-20.8,2015-04-20.0,AR_LIST_2015.04.20_00:00:00.txt
666,2015-04-25.7,2015-04-20.0,AR_LIST_2015.04.20_00:00:00.txt
755,2015-04-20.7,2015-04-20.5,AR_LIST_2015.04.20_12:00:00.txt
279,2015-04-25.2,2015-04-20.5,AR_LIST_2015.04.20_12:00:00.txt
358,2015-04-21.3,2015-04-21.0,AR_LIST_2015.04.21_00:00:00.txt
56,2015-04-25.9,2015-04-21.0,AR_LIST_2015.04.21_00:00:00.txt
454,2015-04-27.7,2015-04-21.0,AR_LIST_2015.04.21_00:00:00.txt
462,2015-04-28.0,2015-04-21.0,AR_LIST_2015.04.21_00:00:00.txt
44,2015-04-21.1,2015-04-21.5,AR_LIST_2015.04.21_12:00:00.txt
340,2015-04-27.1,2015-04-21.5,AR_LIST_2015.04.21_12:00:00.txt
686,2015-04-27.5,2015-04-21.5,AR_LIST_2015.04.21_12:00:00.txt
379,2015-04-27.5,2015-04-22.0,AR_LIST_2015.04.22_00:00:00.txt
1237,2015-04-28.3,2015-04-22.0,AR_LIST_2015.04.22_00:00:00.txt
120,2015-04-26.7,2015-04-22.5,AR_LIST_2015.04.22_12:00:00.txt
1530,2015-04-27.9,2015-04-22.5,AR_LIST_2015.04.22_12:00:00.txt
98,2015-04-27.3,2015-04-23.0,AR_LIST_2015.04.23_00:00:00.txt
1653,2015-04-28.4,2015-04-23.0,AR_LIST_2015.04.23_00:00:00.txt
1497,2015-04-28.0,2015-04-23.5,AR_LIST_2015.04.23_12:00:00.txt
1320,2015-04-28.5,2015-04-24.0,AR_LIST_2015.04.24_00:00:00.txt
1206,2015-04-28.1,2015-04-24.5,AR_LIST_2015.04.24_12:00:00.txt
967,2015-04-29.3,2015-04-24.5,AR_LIST_2015.04.24_12:00:00.txt
922,2015-04-28.4,2015-04-25.0,AR_LIST_2015.04.25_00:00:00.txt
792,2015-04-29.9,2015-04-25.0,AR_LIST_2015.04.25_00:00:00.txt
853,2015-04-28.1,2015-04-25.5,AR_LIST_2015.04.25_12:00:00.txt
872,2015-04-29.5,2015-04-25.5,AR_LIST_2015.04.25_12:00:00.txt
453,2015-04-30.2,2015-04-25.5,AR_LIST_2015.04.25_12:00:00.txt
1054,2015-04-29.0,2015-04-26.0,AR_LIST_2015.04.26_00:00:00.txt
347,2015-04-30.7,2015-04-26.0,AR_LIST_2015.04.26_00:00:00.txt
469,2015-04-30.7,2015-04-26.0,AR_LIST_2015.04.26_00:00:00.txt
923,2015-04-29.0,2015-04-26.5,AR_LIST_2015.04.26_12:00:00.txt
393,2015-04-30.2,2015-04-26.5,AR_LIST_2015.04.26_12:00:00.txt
440,2015-04-30.3,2015-04-26.5,AR_LIST_2015.04.26_12:00:00.txt
478,2015-05-05.2,2015-04-26.5,AR_LIST_2015.04.26_12:00:00.txt
777,2015-04-29.3,2015-04-27.0,AR_LIST_2015.04.27_00:00:00.txt
164,2015-04-30.9,2015-04-27.0,AR_LIST_2015.04.27_00:00:00.txt
233,2015-05-01.2,2015-04-27.0,AR_LIST_2015.04.27_00:00:00.txt
792,2015-05-05.5,2015-04-27.0,AR_LIST_2015.04.27_00:00:00.txt
680,2015-04-29.1,2015-04-27.5,AR_LIST_2015.04.27_12:00:00.txt
197,2015-04-30.4,2015-04-27.5,AR_LIST_2015.04.27_12:00:00.txt
161,2015-04-30.9,2015-04-27.5,AR_LIST_2015.04.27_12:00:00.txt
1053,2015-05-05.1,2015-04-27.5,AR_LIST_2015.04.27_12:00:00.txt
531,2015-05-07.8,2015-04-27.5,AR_LIST_2015.04.27_12:00:00.txt
576,2015-04-29.4,2015-04-28.0,AR_LIST_2015.04.28_00:00:00.txt
92,2015-05-01.0,2015-04-28.0,AR_LIST_2015.04.28_00:00:00.txt
40,2015-05-01.6,2015-04-28.0,AR_LIST_2015.04.28_00:00:00.txt
1426,2015-05-05.6,2015-04-28.0,AR_LIST_2015.04.28_00:00:00.txt
732,2015-05-08.4,2015-04-28.0,AR_LIST_2015.04.28_00:00:00.txt
389,2015-04-29.0,2015-04-28.5,AR_LIST_2015.04.28_12:00:00.txt
103,2015-04-30.5,2015-04-28.5,AR_LIST_2015.04.28_12:00:00.txt
1895,2015-05-05.2,2015-04-28.5,AR_LIST_2015.04.28_12:00:00.txt
1067,2015-05-07.9,2015-04-28.5,AR_LIST_2015.04.28_12:00:00.txt
370,2015-04-29.4,2015-04-29.0,AR_LIST_2015.04.29_00:00:00.txt
1778,2015-05-05.7,2015-04-29.0,AR_LIST_2015.04.29_00:00:00.txt
1311,2015-05-08.3,2015-04-29.0,AR_LIST_2015.04.29_00:00:00.txt
38,2015-04-29.1,2015-04-29.5,AR_LIST_2015.04.29_12:00:00.txt
2365,2015-05-05.1,2015-04-29.5,AR_LIST_2015.04.29_12:00:00.txt
499,2015-05-06.2,2015-04-29.5,AR_LIST_2015.04.29_12:00:00.txt
1833,2015-05-07.8,2015-04-29.5,AR_LIST_2015.04.29_12:00:00.txt
2386,2015-05-05.5,2015-04-30.0,AR_LIST_2015.04.30_00:00:00.txt
930,2015-05-06.7,2015-04-30.0,AR_LIST_2015.04.30_00:00:00.txt
1947,2015-05-08.3,2015-04-30.0,AR_LIST_2015.04.30_00:00:00.txt
6396,2015-05-06.1,2015-04-30.5,AR_LIST_2015.04.30_12:00:00.txt
91,2015-05-06.2,2015-04-30.5,AR_LIST_2015.04.30_12:00:00.txt
200,2015-05-08.5,2015-04-30.5,AR_LIST_2015.04.30_12:00:00.txt
6,2015-05-06.4,2015-05-01.0,AR_LIST_2015.05.01_00:00:00.txt
7530,2015-05-07.0,2015-05-01.0,AR_LIST_2015.05.01_00:00:00.txt
7997,2015-05-06.6,2015-05-01.5,AR_LIST_2015.05.01_12:00:00.txt
8333,2015-05-07.4,2015-05-02.0,AR_LIST_2015.05.02_00:00:00.txt
500,2015-05-10.7,2015-05-02.0,AR_LIST_2015.05.02_00:00:00.txt
7622,2015-05-07.0,2015-05-02.5,AR_LIST_2015.05.02_12:00:00.txt
443,2015-05-10.2,2015-05-02.5,AR_LIST_2015.05.02_12:00:00.txt
8299,2015-05-08.1,2015-05-03.0,AR_LIST_2015.05.03_00:00:00.txt
4,2015-05-10.1,2015-05-03.0,AR_LIST_2015.05.03_00:00:00.txt
568,2015-05-12.9,2015-05-03.0,AR_LIST_2015.05.03_00:00:00.txt
7580,2015-05-07.7,2015-05-03.5,AR_LIST_2015.05.03_12:00:00.txt
714,2015-05-12.5,2015-05-03.5,AR_LIST_2015.05.03_12:00:00.txt
7529,2015-05-08.6,2015-05-04.0,AR_LIST_2015.05.04_00:00:00.txt
888,2015-05-13.0,2015-05-04.0,AR_LIST_2015.05.04_00:00:00.txt
7518,2015-05-08.3,2015-05-04.5,AR_LIST_2015.05.04_12:00:00.txt
1178,2015-05-12.7,2015-05-04.5,AR_LIST_2015.05.04_12:00:00.txt
7405,2015-05-09.4,2015-05-05.0,AR_LIST_2015.05.05_00:00:00.txt
1322,2015-05-13.1,2015-05-05.0,AR_LIST_2015.05.05_00:00:00.txt
7477,2015-05-09.3,2015-05-05.5,AR_LIST_2015.05.05_12:00:00.txt
1660,2015-05-12.7,2015-05-05.5,AR_LIST_2015.05.05_12:00:00.txt
6310,2015-05-10.0,2015-05-06.0,AR_LIST_2015.05.06_00:00:00.txt
2108,2015-05-13.2,2015-05-06.0,AR_LIST_2015.05.06_00:00:00.txt
6136,2015-05-09.6,2015-05-06.5,AR_LIST_2015.05.06_12:00:00.txt
2169,2015-05-12.7,2015-05-06.5,AR_LIST_2015.05.06_12:00:00.txt
5111,2015-05-10.1,2015-05-07.0,AR_LIST_2015.05.07_00:00:00.txt
2190,2015-05-13.3,2015-05-07.0,AR_LIST_2015.05.07_00:00:00.txt
4671,2015-05-09.6,2015-05-07.5,AR_LIST_2015.05.07_12:00:00.txt
1991,2015-05-12.8,2015-05-07.5,AR_LIST_2015.05.07_12:00:00.txt
3348,2015-05-10.4,2015-05-08.0,AR_LIST_2015.05.08_00:00:00.txt
1773,2015-05-13.3,2015-05-08.0,AR_LIST_2015.05.08_00:00:00.txt
461,2015-05-16.6,2015-05-08.0,AR_LIST_2015.05.08_00:00:00.txt
2743,2015-05-10.3,2015-05-08.5,AR_LIST_2015.05.08_12:00:00.txt
1873,2015-05-12.9,2015-05-08.5,AR_LIST_2015.05.08_12:00:00.txt
733,2015-05-15.8,2015-05-08.5,AR_LIST_2015.05.08_12:00:00.txt
1689,2015-05-11.0,2015-05-09.0,AR_LIST_2015.05.09_00:00:00.txt
1590,2015-05-13.4,2015-05-09.0,AR_LIST_2015.05.09_00:00:00.txt
899,2015-05-16.4,2015-05-09.0,AR_LIST_2015.05.09_00:00:00.txt
1422,2015-05-10.7,2015-05-09.5,AR_LIST_2015.05.09_12:00:00.txt
1468,2015-05-12.9,2015-05-09.5,AR_LIST_2015.05.09_12:00:00.txt
1103,2015-05-15.6,2015-05-09.5,AR_LIST_2015.05.09_12:00:00.txt
449,2015-05-16.5,2015-05-09.5,AR_LIST_2015.05.09_12:00:00.txt
732,2015-05-17.4,2015-05-09.5,AR_LIST_2015.05.09_12:00:00.txt
950,2015-05-11.1,2015-05-10.0,AR_LIST_2015.05.10_00:00:00.txt
1080,2015-05-13.3,2015-05-10.0,AR_LIST_2015.05.10_00:00:00.txt
1210,2015-05-16.2,2015-05-10.0,AR_LIST_2015.05.10_00:00:00.txt
1050,2015-05-16.8,2015-05-10.0,AR_LIST_2015.05.10_00:00:00.txt
656,2015-05-18.1,2015-05-10.0,AR_LIST_2015.05.10_00:00:00.txt
533,2015-05-10.9,2015-05-10.5,AR_LIST_2015.05.10_12:00:00.txt
901,2015-05-12.8,2015-05-10.5,AR_LIST_2015.05.10_12:00:00.txt
1322,2015-05-15.7,2015-05-10.5,AR_LIST_2015.05.10_12:00:00.txt
1232,2015-05-16.4,2015-05-10.5,AR_LIST_2015.05.10_12:00:00.txt
720,2015-05-17.5,2015-05-10.5,AR_LIST_2015.05.10_12:00:00.txt
122,2015-05-12.2,2015-05-11.0,AR_LIST_2015.05.11_00:00:00.txt
439,2015-05-13.1,2015-05-11.0,AR_LIST_2015.05.11_00:00:00.txt
209,2015-05-16.1,2015-05-11.0,AR_LIST_2015.05.11_00:00:00.txt
2911,2015-05-16.8,2015-05-11.0,AR_LIST_2015.05.11_00:00:00.txt
379,2015-05-17.9,2015-05-11.0,AR_LIST_2015.05.11_00:00:00.txt
4,2015-05-12.2,2015-05-11.5,AR_LIST_2015.05.11_12:00:00.txt
444,2015-05-12.5,2015-05-11.5,AR_LIST_2015.05.11_12:00:00.txt
113,2015-05-15.6,2015-05-11.5,AR_LIST_2015.05.11_12:00:00.txt
3669,2015-05-16.6,2015-05-11.5,AR_LIST_2015.05.11_12:00:00.txt
15,2015-05-17.9,2015-05-11.5,AR_LIST_2015.05.11_12:00:00.txt
236,2015-05-12.9,2015-05-12.0,AR_LIST_2015.05.12_00:00:00.txt
3587,2015-05-17.2,2015-05-12.0,AR_LIST_2015.05.12_00:00:00.txt
278,2015-05-12.4,2015-05-12.5,AR_LIST_2015.05.12_12:00:00.txt
3401,2015-05-16.9,2015-05-12.5,AR_LIST_2015.05.12_12:00:00.txt
53,2015-05-13.1,2015-05-13.0,AR_LIST_2015.05.13_00:00:00.txt
2759,2015-05-17.6,2015-05-13.0,AR_LIST_2015.05.13_00:00:00.txt
3824,2015-05-17.5,2015-05-13.5,AR_LIST_2015.05.13_12:00:00.txt
602,2015-05-20.3,2015-05-13.5,AR_LIST_2015.05.13_12:00:00.txt
2709,2015-05-18.2,2015-05-14.0,AR_LIST_2015.05.14_00:00:00.txt
442,2015-05-20.8,2015-05-14.0,AR_LIST_2015.05.14_00:00:00.txt
474,2015-05-14.8,2015-05-14.5,AR_LIST_2015.05.14_12:00:00.txt
3120,2015-05-17.9,2015-05-14.5,AR_LIST_2015.05.14_12:00:00.txt
969,2015-05-20.3,2015-05-14.5,AR_LIST_2015.05.14_12:00:00.txt
199,2015-05-15.4,2015-05-15.0,AR_LIST_2015.05.15_00:00:00.txt
1772,2015-05-18.6,2015-05-15.0,AR_LIST_2015.05.15_00:00:00.txt
630,2015-05-20.8,2015-05-15.0,AR_LIST_2015.05.15_00:00:00.txt
133,2015-05-15.3,2015-05-15.5,AR_LIST_2015.05.15_12:00:00.txt
2028,2015-05-18.1,2015-05-15.5,AR_LIST_2015.05.15_12:00:00.txt
906,2015-05-20.3,2015-05-15.5,AR_LIST_2015.05.15_12:00:00.txt
1019,2015-05-18.5,2015-05-16.0,AR_LIST_2015.05.16_00:00:00.txt
437,2015-05-20.7,2015-05-16.0,AR_LIST_2015.05.16_00:00:00.txt
1018,2015-05-18.0,2015-05-16.5,AR_LIST_2015.05.16_12:00:00.txt
542,2015-05-20.3,2015-05-16.5,AR_LIST_2015.05.16_12:00:00.txt
632,2015-05-18.3,2015-05-17.0,AR_LIST_2015.05.17_00:00:00.txt
129,2015-05-20.6,2015-05-17.0,AR_LIST_2015.05.17_00:00:00.txt
577,2015-05-18.0,2015-05-17.5,AR_LIST_2015.05.17_12:00:00.txt
169,2015-05-20.2,2015-05-17.5,AR_LIST_2015.05.17_12:00:00.txt
213,2015-05-18.6,2015-05-18.0,AR_LIST_2015.05.18_00:00:00.txt
59,2015-05-20.7,2015-05-18.0,AR_LIST_2015.05.18_00:00:00.txt
57,2015-05-18.1,2015-05-18.5,AR_LIST_2015.05.18_12:00:00.txt
76,2015-05-20.2,2015-05-18.5,AR_LIST_2015.05.18_12:00:00.txt
1643,2015-05-26.0,2015-05-19.5,AR_LIST_2015.05.19_12:00:00.txt
1776,2015-05-26.5,2015-05-20.0,AR_LIST_2015.05.20_00:00:00.txt
2057,2015-05-26.0,2015-05-20.5,AR_LIST_2015.05.20_12:00:00.txt
1972,2015-05-26.5,2015-05-21.0,AR_LIST_2015.05.21_00:00:00.txt
477,2015-06-01.1,2015-05-21.0,AR_LIST_2015.05.21_00:00:00.txt
1937,2015-05-26.1,2015-05-21.5,AR_LIST_2015.05.21_12:00:00.txt
824,2015-05-31.6,2015-05-21.5,AR_LIST_2015.05.21_12:00:00.txt
1746,2015-05-26.7,2015-05-22.0,AR_LIST_2015.05.22_00:00:00.txt
1022,2015-06-01.1,2015-05-22.0,AR_LIST_2015.05.22_00:00:00.txt
1424,2015-05-26.2,2015-05-22.5,AR_LIST_2015.05.22_12:00:00.txt
1534,2015-05-31.5,2015-05-22.5,AR_LIST_2015.05.22_12:00:00.txt
1246,2015-05-26.8,2015-05-23.0,AR_LIST_2015.05.23_00:00:00.txt
1448,2015-06-01.1,2015-05-23.0,AR_LIST_2015.05.23_00:00:00.txt
893,2015-05-26.3,2015-05-23.5,AR_LIST_2015.05.23_12:00:00.txt
1832,2015-05-31.5,2015-05-23.5,AR_LIST_2015.05.23_12:00:00.txt
937,2015-05-27.1,2015-05-24.0,AR_LIST_2015.05.24_00:00:00.txt
1677,2015-06-01.0,2015-05-24.0,AR_LIST_2015.05.24_00:00:00.txt
504,2015-05-26.8,2015-05-24.5,AR_LIST_2015.05.24_12:00:00.txt
485,2015-05-29.6,2015-05-24.5,AR_LIST_2015.05.24_12:00:00.txt
2356,2015-05-31.6,2015-05-24.5,AR_LIST_2015.05.24_12:00:00.txt
471,2015-05-27.5,2015-05-25.0,AR_LIST_2015.05.25_00:00:00.txt
434,2015-05-30.1,2015-05-25.0,AR_LIST_2015.05.25_00:00:00.txt
2429,2015-06-01.0,2015-05-25.0,AR_LIST_2015.05.25_00:00:00.txt
262,2015-05-27.0,2015-05-25.5,AR_LIST_2015.05.25_12:00:00.txt
387,2015-05-29.7,2015-05-25.5,AR_LIST_2015.05.25_12:00:00.txt
3275,2015-05-31.7,2015-05-25.5,AR_LIST_2015.05.25_12:00:00.txt
345,2015-05-27.3,2015-05-26.0,AR_LIST_2015.05.26_00:00:00.txt
312,2015-05-30.3,2015-05-26.0,AR_LIST_2015.05.26_00:00:00.txt
3322,2015-06-01.3,2015-05-26.0,AR_LIST_2015.05.26_00:00:00.txt
624,2015-05-26.8,2015-05-26.5,AR_LIST_2015.05.26_12:00:00.txt
281,2015-05-29.7,2015-05-26.5,AR_LIST_2015.05.26_12:00:00.txt
3561,2015-05-31.8,2015-05-26.5,AR_LIST_2015.05.26_12:00:00.txt
415,2015-05-27.5,2015-05-27.0,AR_LIST_2015.05.27_00:00:00.txt
346,2015-05-30.3,2015-05-27.0,AR_LIST_2015.05.27_00:00:00.txt
3775,2015-06-01.4,2015-05-27.0,AR_LIST_2015.05.27_00:00:00.txt
260,2015-05-27.4,2015-05-27.5,AR_LIST_2015.05.27_12:00:00.txt
257,2015-05-29.8,2015-05-27.5,AR_LIST_2015.05.27_12:00:00.txt
3765,2015-06-01.0,2015-05-27.5,AR_LIST_2015.05.27_12:00:00.txt
86,2015-05-28.2,2015-05-28.0,AR_LIST_2015.05.28_00:00:00.txt
305,2015-05-30.4,2015-05-28.0,AR_LIST_2015.05.28_00:00:00.txt
4227,2015-06-01.5,2015-05-28.0,AR_LIST_2015.05.28_00:00:00.txt
3,2015-05-28.0,2015-05-28.5,AR_LIST_2015.05.28_12:00:00.txt
128,2015-05-30.0,2015-05-28.5,AR_LIST_2015.05.28_12:00:00.txt
3778,2015-06-01.0,2015-05-28.5,AR_LIST_2015.05.28_12:00:00.txt
128,2015-05-30.6,2015-05-29.0,AR_LIST_2015.05.29_00:00:00.txt
3932,2015-06-01.5,2015-05-29.0,AR_LIST_2015.05.29_00:00:00.txt
545,2015-06-06.0,2015-05-29.0,AR_LIST_2015.05.29_00:00:00.txt
3388,2015-06-01.2,2015-05-29.5,AR_LIST_2015.05.29_12:00:00.txt
683,2015-06-05.5,2015-05-29.5,AR_LIST_2015.05.29_12:00:00.txt
3050,2015-06-01.7,2015-05-30.0,AR_LIST_2015.05.30_00:00:00.txt
948,2015-06-05.9,2015-05-30.0,AR_LIST_2015.05.30_00:00:00.txt
2480,2015-06-01.4,2015-05-30.5,AR_LIST_2015.05.30_12:00:00.txt
1371,2015-06-05.4,2015-05-30.5,AR_LIST_2015.05.30_12:00:00.txt
1988,2015-06-02.0,2015-05-31.0,AR_LIST_2015.05.31_00:00:00.txt
1544,2015-06-05.9,2015-05-31.0,AR_LIST_2015.05.31_00:00:00.txt
1474,2015-06-02.0,2015-05-31.5,AR_LIST_2015.05.31_12:00:00.txt
1320,2015-06-05.4,2015-05-31.5,AR_LIST_2015.05.31_12:00:00.txt
1192,2015-06-03.0,2015-06-01.0,AR_LIST_2015.06.01_00:00:00.txt
1159,2015-06-05.9,2015-06-01.0,AR_LIST_2015.06.01_00:00:00.txt
912,2015-06-02.8,2015-06-01.5,AR_LIST_2015.06.01_12:00:00.txt
1057,2015-06-05.4,2015-06-01.5,AR_LIST_2015.06.01_12:00:00.txt
843,2015-06-03.6,2015-06-02.0,AR_LIST_2015.06.02_00:00:00.txt
920,2015-06-05.9,2015-06-02.0,AR_LIST_2015.06.02_00:00:00.txt
764,2015-06-03.1,2015-06-02.5,AR_LIST_2015.06.02_12:00:00.txt
770,2015-06-05.4,2015-06-02.5,AR_LIST_2015.06.02_12:00:00.txt
789,2015-06-03.6,2015-06-03.0,AR_LIST_2015.06.03_00:00:00.txt
605,2015-06-05.9,2015-06-03.0,AR_LIST_2015.06.03_00:00:00.txt
368,2015-06-03.3,2015-06-03.5,AR_LIST_2015.06.03_12:00:00.txt
280,2015-06-05.3,2015-06-03.5,AR_LIST_2015.06.03_12:00:00.txt
23,2015-06-04.1,2015-06-04.0,AR_LIST_2015.06.04_00:00:00.txt
230,2015-06-05.8,2015-06-04.0,AR_LIST_2015.06.04_00:00:00.txt
164,2015-06-05.2,2015-06-04.5,AR_LIST_2015.06.04_12:00:00.txt
