Designation,Carrington Longitude,Strength,Detection Date,Prediction Date
FS-2015-070,130.7,1832,2015-05-23,2015-05-31.5
FS-2015-070,129.6,1448,2015-05-23,2015-06-01.1
FS-2015-070,129.9,2356,2015-05-24,2015-05-31.6
FS-2015-070,130.9,1677,2015-05-24,2015-06-01.0
FS-2015-070,130.6,2429,2015-05-25,2015-06-01.0
FS-2015-070,127.9,3275,2015-05-25,2015-05-31.7
FS-2015-070,126.5,3561,2015-05-26,2015-05-31.8
FS-2015-070,126.7,3322,2015-05-26,2015-06-01.3
FS-2015-070,124.3,3765,2015-05-27,2015-06-01.0
FS-2015-070,125.5,3775,2015-05-27,2015-06-01.4
FS-2015-070,124.1,4227,2015-05-28,2015-06-01.5
FS-2015-070,123.4,3778,2015-05-28,2015-06-01.0
FS-2015-070,123.3,3932,2015-05-29,2015-06-01.5
FS-2015-070,121.1,3388,2015-05-29,2015-06-01.2
FS-2015-070,121.4,3050,2015-05-30,2015-06-01.7
FS-2015-070,119.2,2480,2015-05-30,2015-06-01.4
FS-2015-070,110.2,1474,2015-05-31,2015-06-02.0
FS-2015-070,117.9,1988,2015-05-31,2015-06-02.0
FS-2015-070,99.7,912,2015-06-01,2015-06-02.8
FS-2015-070,104.6,1192,2015-06-01,2015-06-03.0
FS-2015-070,95.7,843,2015-06-02,2015-06-03.6
FS-2015-070,96.7,764,2015-06-02,2015-06-03.1
FS-2015-070,96.0,789,2015-06-03,2015-06-03.6
FS-2015-070,94.0,368,2015-06-03,2015-06-03.3
FS-2015-070,89.7,23,2015-06-04,2015-06-04.1
FS-2015-071,153.5,485,2015-05-24,2015-05-29.6
FS-2015-071,153.6,434,2015-05-25,2015-05-30.1
FS-2015-071,153.5,387,2015-05-25,2015-05-29.7
FS-2015-071,153.3,281,2015-05-26,2015-05-29.7
FS-2015-071,151.6,312,2015-05-26,2015-05-30.3
FS-2015-071,152.4,257,2015-05-27,2015-05-29.8
FS-2015-071,151.8,346,2015-05-27,2015-05-30.3
FS-2015-071,151.2,305,2015-05-28,2015-05-30.4
FS-2015-071,149.3,128,2015-05-28,2015-05-30.0
FS-2015-071,148.1,128,2015-05-29,2015-05-30.6
FS-2015-072,62.6,545,2015-05-29,2015-06-06.0
FS-2015-072,62.9,683,2015-05-29,2015-06-05.5
FS-2015-072,63.8,948,2015-05-30,2015-06-05.9
FS-2015-072,64.2,1371,2015-05-30,2015-06-05.4
FS-2015-072,64.9,1320,2015-05-31,2015-06-05.4
FS-2015-072,64.7,1544,2015-05-31,2015-06-05.9
FS-2015-072,65.2,1057,2015-06-01,2015-06-05.4
FS-2015-072,65.1,1159,2015-06-01,2015-06-05.9
FS-2015-072,64.4,920,2015-06-02,2015-06-05.9
FS-2015-072,64.5,770,2015-06-02,2015-06-05.4
FS-2015-072,64.2,605,2015-06-03,2015-06-05.9
FS-2015-072,66.6,280,2015-06-03,2015-06-05.3
FS-2015-072,67.3,164,2015-06-04,2015-06-05.2
FS-2015-072,67.0,230,2015-06-04,2015-06-05.8
FS-2015-072,67.5,33,2015-06-05,2015-06-05.2
FS-2015-072,66.8,88,2015-06-05,2015-06-05.8
FS-2015-073,17.5,506,2015-06-04,2015-06-09.0
FS-2015-073,17.6,683,2015-06-05,2015-06-09.0
FS-2015-073,17.6,463,2015-06-05,2015-06-09.5
FS-2015-073,17.8,520,2015-06-06,2015-06-09.5
FS-2015-073,18.1,467,2015-06-06,2015-06-08.9
FS-2015-073,18.6,166,2015-06-07,2015-06-09.4
FS-2015-073,16.7,266,2015-06-07,2015-06-09.1
FS-2015-073,15.6,110,2015-06-08,2015-06-09.7
FS-2015-073,15.2,172,2015-06-08,2015-06-09.2
FS-2015-073,14.4,69,2015-06-09,2015-06-09.3
FS-2015-073,14.4,56,2015-06-09,2015-06-09.8
FS-2015-074,354.6,448,2015-06-05,2015-06-10.7
FS-2015-074,353.9,359,2015-06-06,2015-06-11.2
FS-2015-074,353.4,375,2015-06-06,2015-06-10.8
FS-2015-074,350.1,177,2015-06-07,2015-06-11.5
FS-2015-074,348.2,80,2015-06-07,2015-06-11.2
FS-2015-074,348.4,26,2015-06-08,2015-06-11.7
FS-2015-075,138.3,475,2015-06-16,2015-06-27.1
FS-2015-075,135.3,734,2015-06-17,2015-06-27.8
FS-2015-075,135.4,1177,2015-06-17,2015-06-27.3
FS-2015-075,133.8,1369,2015-06-18,2015-06-27.9
FS-2015-075,134.8,2014,2015-06-18,2015-06-27.3
FS-2015-075,133.6,2143,2015-06-19,2015-06-27.9
FS-2015-075,132.5,2566,2015-06-19,2015-06-27.5
FS-2015-075,132.7,2917,2015-06-20,2015-06-28.0
FS-2015-075,132.4,3951,2015-06-20,2015-06-27.5
FS-2015-075,132.9,4168,2015-06-21,2015-06-28.0
FS-2015-075,131.6,4761,2015-06-21,2015-06-27.6
FS-2015-075,129.5,5004,2015-06-22,2015-06-27.7
FS-2015-075,132.4,4585,2015-06-22,2015-06-28.0
FS-2015-075,128.8,5128,2015-06-23,2015-06-28.3
FS-2015-075,126.7,5358,2015-06-23,2015-06-27.9
FS-2015-075,125.1,5389,2015-06-24,2015-06-28.6
FS-2015-075,123.3,5586,2015-06-24,2015-06-28.2
FS-2015-075,120.8,4736,2015-06-25,2015-06-28.4
FS-2015-075,123.4,5032,2015-06-25,2015-06-28.7
FS-2015-075,119.3,3353,2015-06-26,2015-06-28.5
FS-2015-075,120.4,3739,2015-06-26,2015-06-28.9
FS-2015-075,116.7,2357,2015-06-27,2015-06-28.7
FS-2015-075,119.3,2983,2015-06-27,2015-06-29.0
FS-2015-075,112.8,1831,2015-06-28,2015-06-29.5
FS-2015-075,107.4,1087,2015-06-28,2015-06-29.4
FS-2015-075,94.6,413,2015-06-29,2015-06-30.3
FS-2015-075,99.5,731,2015-06-29,2015-06-30.5
FS-2015-075,96.3,94,2015-06-30,2015-06-30.2
FS-2015-075,95.0,351,2015-06-30,2015-06-30.8
FS-2015-076,190.2,416,2015-06-18,2015-06-23.2
FS-2015-076,190.4,298,2015-06-19,2015-06-23.7
FS-2015-076,190.4,378,2015-06-19,2015-06-23.2
FS-2015-076,191.3,183,2015-06-20,2015-06-23.6
FS-2015-076,191.0,207,2015-06-20,2015-06-23.1
FS-2015-076,190.6,99,2015-06-21,2015-06-23.7
FS-2015-076,190.2,73,2015-06-21,2015-06-23.2
FS-2015-076,191.3,32,2015-06-22,2015-06-23.6
FS-2015-077,70.7,688,2015-06-25,2015-07-02.1
FS-2015-077,73.9,1886,2015-06-26,2015-07-01.9
FS-2015-077,71.3,909,2015-06-26,2015-07-02.6
FS-2015-077,73.4,2209,2015-06-27,2015-07-02.0
FS-2015-077,74.2,1870,2015-06-27,2015-07-02.4
FS-2015-077,73.5,1904,2015-06-28,2015-07-02.5
FS-2015-077,73.4,1803,2015-06-28,2015-07-02.0
FS-2015-077,74.9,1040,2015-06-29,2015-07-01.9
FS-2015-077,73.5,1287,2015-06-29,2015-07-02.5
FS-2015-077,76.4,512,2015-06-30,2015-07-01.8
FS-2015-077,74.6,637,2015-06-30,2015-07-02.4
FS-2015-077,76.9,233,2015-07-01,2015-07-01.8
FS-2015-077,76.3,235,2015-07-01,2015-07-02.3
FS-2015-077,78.0,7,2015-07-02,2015-07-02.2
FS-2015-078,6.2,607,2015-06-26,2015-07-07.3
FS-2015-078,5.5,943,2015-06-27,2015-07-07.3
FS-2015-078,5.3,796,2015-06-27,2015-07-07.8
FS-2015-078,5.4,1098,2015-06-28,2015-07-07.8
FS-2015-078,5.0,1135,2015-06-28,2015-07-07.3
FS-2015-078,17.0,2319,2015-06-29,2015-07-06.4
FS-2015-078,4.4,1223,2015-06-29,2015-07-07.9
FS-2015-078,15.7,2930,2015-06-30,2015-07-06.4
FS-2015-078,16.1,2581,2015-06-30,2015-07-06.9
FS-2015-078,13.8,2663,2015-07-01,2015-07-06.6
FS-2015-078,15.1,2505,2015-07-01,2015-07-07.0
FS-2015-078,12.5,2142,2015-07-02,2015-07-07.2
FS-2015-078,10.3,2085,2015-07-02,2015-07-06.8
FS-2015-078,7.5,1803,2015-07-03,2015-07-07.6
FS-2015-078,6.4,1718,2015-07-03,2015-07-07.1
FS-2015-078,5.5,1268,2015-07-04,2015-07-07.2
FS-2015-078,6.5,1337,2015-07-04,2015-07-07.6
FS-2015-078,5.9,772,2015-07-05,2015-07-07.7
FS-2015-078,5.9,771,2015-07-05,2015-07-07.2
FS-2015-078,7.3,450,2015-07-06,2015-07-07.1
FS-2015-078,6.7,434,2015-07-06,2015-07-07.6
FS-2015-078,5.7,179,2015-07-07,2015-07-07.2
FS-2015-078,6.8,345,2015-07-07,2015-07-07.6
FS-2015-078,2.0,6,2015-07-08,2015-07-08.0
FS-2015-079,21.1,681,2015-06-28,2015-07-06.5
FS-2015-079,19.7,982,2015-06-28,2015-07-06.0
FS-2015-079,19.7,1141,2015-06-29,2015-07-06.0
FS-2015-079,20.6,1219,2015-06-29,2015-07-06.5
FS-2015-079,19.6,852,2015-06-30,2015-07-06.0
FS-2015-079,20.5,1093,2015-06-30,2015-07-06.5
FS-2015-079,18.3,625,2015-07-01,2015-07-06.1
FS-2015-079,20.1,764,2015-07-01,2015-07-06.5
FS-2015-079,18.6,431,2015-07-02,2015-07-06.6
FS-2015-079,18.1,261,2015-07-02,2015-07-06.1
FS-2015-079,20.4,23,2015-07-03,2015-07-06.4
FS-2015-080,299.4,509,2015-07-02,2015-07-12.0
FS-2015-080,298.2,632,2015-07-03,2015-07-12.6
FS-2015-080,299.7,1096,2015-07-03,2015-07-12.0
FS-2015-080,298.6,1471,2015-07-04,2015-07-12.1
FS-2015-080,298.7,1145,2015-07-04,2015-07-12.6
FS-2015-080,298.8,1279,2015-07-05,2015-07-12.6
FS-2015-080,300.0,1596,2015-07-05,2015-07-12.0
FS-2015-080,302.9,2045,2015-07-06,2015-07-11.8
FS-2015-080,302.2,1665,2015-07-06,2015-07-12.3
FS-2015-080,301.8,2407,2015-07-07,2015-07-11.9
FS-2015-080,303.5,2323,2015-07-07,2015-07-12.2
FS-2015-080,303.9,2501,2015-07-08,2015-07-11.7
FS-2015-080,305.2,2765,2015-07-08,2015-07-12.2
FS-2015-080,302.9,2218,2015-07-09,2015-07-11.8
FS-2015-080,304.8,2581,2015-07-09,2015-07-12.1
FS-2015-080,302.9,1970,2015-07-10,2015-07-12.3
FS-2015-080,300.4,1770,2015-07-10,2015-07-12.0
FS-2015-080,299.6,1439,2015-07-11,2015-07-12.0
FS-2015-080,300.3,1536,2015-07-11,2015-07-12.5
FS-2015-080,298.8,867,2015-07-12,2015-07-12.6
FS-2015-080,295.4,536,2015-07-12,2015-07-12.3
FS-2015-080,292.8,35,2015-07-13,2015-07-13.0
FS-2015-081,146.9,866,2015-07-16,2015-07-24.1
FS-2015-081,147.5,1014,2015-07-16,2015-07-23.5
FS-2015-081,147.4,1317,2015-07-17,2015-07-23.5
FS-2015-081,147.7,1417,2015-07-17,2015-07-24.0
FS-2015-081,147.4,1591,2015-07-18,2015-07-24.0
FS-2015-081,148.0,2099,2015-07-18,2015-07-23.5
FS-2015-081,147.7,2169,2015-07-19,2015-07-24.0
FS-2015-081,146.3,2354,2015-07-19,2015-07-23.6
FS-2015-081,145.8,2261,2015-07-20,2015-07-23.6
FS-2015-081,146.3,2327,2015-07-20,2015-07-24.1
FS-2015-081,146.1,1878,2015-07-21,2015-07-23.6
FS-2015-081,146.9,2006,2015-07-21,2015-07-24.0
FS-2015-081,147.3,1441,2015-07-22,2015-07-24.0
FS-2015-081,145.5,1709,2015-07-22,2015-07-23.6
FS-2015-081,143.5,1107,2015-07-23,2015-07-23.8
FS-2015-081,147.0,1034,2015-07-23,2015-07-24.0
FS-2015-081,137.4,232,2015-07-24,2015-07-24.2
FS-2015-081,139.9,460,2015-07-24,2015-07-24.5
FS-2015-082,107.9,525,2015-07-18,2015-07-26.4
FS-2015-082,111.5,1282,2015-07-19,2015-07-26.7
FS-2015-082,112.0,1738,2015-07-19,2015-07-26.2
FS-2015-082,110.7,2170,2015-07-20,2015-07-26.3
FS-2015-082,111.6,1888,2015-07-20,2015-07-26.7
FS-2015-082,108.0,2191,2015-07-21,2015-07-26.5
FS-2015-082,109.4,2245,2015-07-21,2015-07-26.9
FS-2015-082,108.0,2349,2015-07-22,2015-07-27.0
FS-2015-082,108.6,2127,2015-07-22,2015-07-26.4
FS-2015-082,112.6,1744,2015-07-23,2015-07-26.1
FS-2015-082,112.1,2562,2015-07-23,2015-07-26.7
FS-2015-082,114.6,741,2015-07-24,2015-07-26.0
FS-2015-082,115.1,1515,2015-07-24,2015-07-26.4
FS-2015-082,116.3,797,2015-07-25,2015-07-26.3
FS-2015-082,117.4,400,2015-07-25,2015-07-25.7
FS-2015-082,115.2,429,2015-07-26,2015-07-26.4
FS-2015-082,112.3,20,2015-07-26,2015-07-26.1
FS-2015-083,91.1,529,2015-07-21,2015-07-27.9
FS-2015-083,91.0,418,2015-07-22,2015-07-28.4
FS-2015-083,90.9,387,2015-07-22,2015-07-27.9
FS-2015-083,90.0,282,2015-07-23,2015-07-27.9
FS-2015-083,90.0,433,2015-07-23,2015-07-28.4
FS-2015-083,94.2,40,2015-07-24,2015-07-27.7
FS-2015-083,90.4,307,2015-07-24,2015-07-28.4
FS-2015-083,94.2,32,2015-07-25,2015-07-28.2
FS-2015-084,74.2,501,2015-07-22,2015-07-29.2
FS-2015-084,73.3,687,2015-07-23,2015-07-29.3
FS-2015-084,73.5,446,2015-07-23,2015-07-29.7
FS-2015-084,72.2,897,2015-07-24,2015-07-29.3
FS-2015-084,72.9,777,2015-07-24,2015-07-29.8
FS-2015-084,71.3,773,2015-07-25,2015-07-29.9
FS-2015-084,71.0,705,2015-07-25,2015-07-29.4
FS-2015-084,69.8,450,2015-07-26,2015-07-30.0
FS-2015-084,69.7,434,2015-07-26,2015-07-29.5
FS-2015-084,68.5,262,2015-07-27,2015-07-30.1
FS-2015-084,69.0,224,2015-07-27,2015-07-29.6
FS-2015-084,68.6,85,2015-07-28,2015-07-30.1
FS-2015-084,69.7,45,2015-07-28,2015-07-29.5
FS-2015-085,10.7,477,2015-07-27,2015-08-03.1
FS-2015-085,9.9,672,2015-07-28,2015-08-03.6
FS-2015-085,10.5,837,2015-07-28,2015-08-03.1
FS-2015-085,10.4,727,2015-07-29,2015-08-03.6
FS-2015-085,10.9,635,2015-07-29,2015-08-03.0
FS-2015-085,10.9,439,2015-07-30,2015-08-03.5
FS-2015-085,10.5,388,2015-07-30,2015-08-03.1
FS-2015-085,10.3,171,2015-07-31,2015-08-03.1
FS-2015-085,10.4,233,2015-07-31,2015-08-03.6
FS-2015-085,11.1,59,2015-08-01,2015-08-03.5
FS-2015-085,11.9,12,2015-08-01,2015-08-03.0
FS-2015-085,11.0,3,2015-08-02,2015-08-03.6
FS-2015-086,1.5,421,2015-07-29,2015-08-04.1
FS-2015-086,1.0,366,2015-07-29,2015-08-03.6
FS-2015-086,1.1,369,2015-07-30,2015-08-04.1
FS-2015-086,0.4,209,2015-07-30,2015-08-03.6
FS-2015-086,1.6,94,2015-07-31,2015-08-04.0
FS-2015-087,321.4,443,2015-07-30,2015-08-07.3
FS-2015-087,321.2,326,2015-07-30,2015-08-06.8
FS-2015-087,321.0,147,2015-07-31,2015-08-06.9
FS-2015-087,321.4,359,2015-07-31,2015-08-07.3
FS-2015-087,325.5,397,2015-08-01,2015-08-07.0
FS-2015-087,329.0,168,2015-08-01,2015-08-06.3
FS-2015-087,332.1,49,2015-08-02,2015-08-06.0
FS-2015-087,329.1,199,2015-08-02,2015-08-06.8
FS-2015-087,332.1,48,2015-08-03,2015-08-06.5
FS-2015-088,200.9,872,2015-08-10,2015-08-15.9
FS-2015-088,201.2,627,2015-08-10,2015-08-16.4
FS-2015-088,199.8,944,2015-08-11,2015-08-16.5
FS-2015-088,199.9,861,2015-08-11,2015-08-16.0
FS-2015-088,197.6,774,2015-08-12,2015-08-16.7
FS-2015-088,197.5,614,2015-08-12,2015-08-16.2
FS-2015-088,197.8,442,2015-08-13,2015-08-16.2
FS-2015-088,196.6,535,2015-08-13,2015-08-16.8
FS-2015-088,197.6,479,2015-08-14,2015-08-16.7
FS-2015-088,198.3,358,2015-08-14,2015-08-16.1
FS-2015-088,197.5,311,2015-08-15,2015-08-16.7
FS-2015-088,197.7,136,2015-08-15,2015-08-16.2
FS-2015-088,197.2,113,2015-08-16,2015-08-16.7
FS-2015-089,142.6,1341,2015-08-13,2015-08-20.1
FS-2015-089,144.9,1177,2015-08-13,2015-08-20.4
FS-2015-089,142.5,1888,2015-08-14,2015-08-20.6
FS-2015-089,140.3,1862,2015-08-14,2015-08-20.2
FS-2015-089,140.2,1748,2015-08-15,2015-08-20.7
FS-2015-089,139.5,1561,2015-08-15,2015-08-20.3
FS-2015-089,139.2,1168,2015-08-16,2015-08-20.3
FS-2015-089,139.6,1439,2015-08-16,2015-08-20.8
FS-2015-089,140.2,667,2015-08-17,2015-08-20.2
FS-2015-089,138.9,1094,2015-08-17,2015-08-20.8
FS-2015-089,138.8,470,2015-08-18,2015-08-20.8
FS-2015-089,135.4,124,2015-08-18,2015-08-20.6
FS-2015-089,132.0,60,2015-08-19,2015-08-21.4
FS-2015-090,105.2,446,2015-08-17,2015-08-23.0
FS-2015-090,105.4,425,2015-08-17,2015-08-23.5
FS-2015-090,107.6,636,2015-08-18,2015-08-23.3
FS-2015-090,107.5,508,2015-08-18,2015-08-22.8
FS-2015-090,108.0,430,2015-08-19,2015-08-23.3
FS-2015-090,105.2,232,2015-08-19,2015-08-23.0
FS-2015-090,105.7,143,2015-08-20,2015-08-23.5
FS-2015-090,105.2,148,2015-08-20,2015-08-23.0
FS-2015-090,104.8,13,2015-08-21,2015-08-23.6
FS-2015-090,104.8,13,2015-08-21,2015-08-23.1
FS-2015-091,45.2,456,2015-08-19,2015-08-28.3
FS-2015-091,43.7,689,2015-08-19,2015-08-27.9
FS-2015-091,44.0,935,2015-08-20,2015-08-28.3
FS-2015-091,43.7,1119,2015-08-20,2015-08-27.9
FS-2015-091,43.0,1170,2015-08-21,2015-08-28.4
FS-2015-091,43.2,1493,2015-08-21,2015-08-27.9
FS-2015-091,42.8,1310,2015-08-22,2015-08-28.4
FS-2015-091,42.5,1485,2015-08-22,2015-08-28.0
FS-2015-091,41.7,1400,2015-08-23,2015-08-28.0
FS-2015-091,42.1,1378,2015-08-23,2015-08-28.5
FS-2015-091,40.8,1113,2015-08-24,2015-08-28.6
FS-2015-091,41.0,962,2015-08-24,2015-08-28.1
FS-2015-091,39.6,461,2015-08-25,2015-08-28.2
FS-2015-091,39.6,610,2015-08-25,2015-08-28.7
FS-2015-091,38.7,253,2015-08-26,2015-08-28.8
FS-2015-091,38.6,239,2015-08-26,2015-08-28.3
FS-2015-091,37.7,123,2015-08-27,2015-08-28.8
FS-2015-091,37.6,87,2015-08-27,2015-08-28.3
FS-2015-091,37.4,41,2015-08-28,2015-08-28.8
FS-2015-092,77.8,575,2015-08-19,2015-08-24.9
FS-2015-092,77.7,957,2015-08-20,2015-08-25.5
FS-2015-092,77.6,982,2015-08-20,2015-08-25.0
FS-2015-092,77.6,989,2015-08-21,2015-08-25.5
FS-2015-092,77.1,727,2015-08-21,2015-08-25.0
FS-2015-092,77.5,641,2015-08-22,2015-08-25.5
FS-2015-092,76.0,397,2015-08-22,2015-08-25.1
FS-2015-092,74.0,133,2015-08-23,2015-08-25.2
FS-2015-092,77.8,284,2015-08-23,2015-08-25.4
FS-2015-092,76.2,119,2015-08-24,2015-08-25.6
FS-2015-092,69.0,20,2015-08-24,2015-08-25.6
FS-2015-092,69.0,15,2015-08-25,2015-08-26.1
FS-2015-093,48.4,401,2015-08-21,2015-08-27.2
FS-2015-093,48.5,291,2015-08-22,2015-08-27.7
FS-2015-093,49.7,474,2015-08-22,2015-08-27.1
FS-2015-093,52.5,317,2015-08-23,2015-08-26.9
FS-2015-093,52.4,249,2015-08-23,2015-08-27.4
FS-2015-093,54.8,110,2015-08-24,2015-08-27.2
FS-2015-093,54.8,97,2015-08-24,2015-08-26.7
FS-2015-093,61.2,108,2015-08-25,2015-08-26.1
FS-2015-093,59.7,53,2015-08-25,2015-08-26.8
FS-2015-093,61.0,90,2015-08-26,2015-08-26.6
FS-2015-093,61.0,38,2015-08-26,2015-08-26.1
FS-2015-094,13.9,562,2015-08-24,2015-08-30.2
FS-2015-094,12.9,785,2015-08-25,2015-08-30.2
FS-2015-094,13.1,552,2015-08-25,2015-08-30.7
FS-2015-094,12.3,469,2015-08-26,2015-08-30.7
FS-2015-094,12.9,384,2015-08-26,2015-08-30.1
FS-2015-094,14.9,29,2015-08-27,2015-08-30.4
FS-2015-095,242.6,406,2015-09-04,2015-09-08.7
FS-2015-095,242.4,459,2015-09-04,2015-09-09.2
FS-2015-095,242.4,309,2015-09-05,2015-09-09.2
FS-2015-095,243.1,148,2015-09-05,2015-09-08.7
FS-2015-095,241.5,28,2015-09-06,2015-09-09.3
FS-2015-096,190.9,643,2015-09-04,2015-09-12.9
FS-2015-096,194.3,490,2015-09-04,2015-09-13.1
FS-2015-096,192.7,916,2015-09-05,2015-09-13.2
FS-2015-096,192.1,1066,2015-09-05,2015-09-12.8
FS-2015-096,193.8,1371,2015-09-06,2015-09-13.2
FS-2015-096,193.2,1470,2015-09-06,2015-09-12.7
FS-2015-096,194.0,1730,2015-09-07,2015-09-13.1
FS-2015-096,192.6,1960,2015-09-07,2015-09-12.8
FS-2015-096,193.2,1941,2015-09-08,2015-09-13.2
FS-2015-096,192.3,2037,2015-09-08,2015-09-12.8
FS-2015-096,191.7,1930,2015-09-09,2015-09-12.8
FS-2015-096,192.5,2061,2015-09-09,2015-09-13.3
FS-2015-096,192.0,1721,2015-09-10,2015-09-13.3
FS-2015-096,191.7,1428,2015-09-10,2015-09-12.8
FS-2015-096,191.6,1293,2015-09-11,2015-09-13.4
FS-2015-096,190.8,1131,2015-09-11,2015-09-12.9
FS-2015-096,188.2,980,2015-09-12,2015-09-13.1
FS-2015-096,188.5,1175,2015-09-12,2015-09-13.6
FS-2015-096,186.3,834,2015-09-13,2015-09-13.8
FS-2015-096,183.1,408,2015-09-13,2015-09-13.5
FS-2015-096,179.6,205,2015-09-14,2015-09-14.3
FS-2015-097,159.3,439,2015-09-08,2015-09-15.2
FS-2015-097,161.2,557,2015-09-09,2015-09-15.1
FS-2015-097,159.9,359,2015-09-09,2015-09-15.7
FS-2015-097,162.9,417,2015-09-10,2015-09-15.5
FS-2015-097,162.9,530,2015-09-10,2015-09-15.0
FS-2015-097,164.0,344,2015-09-11,2015-09-15.4
FS-2015-097,163.8,401,2015-09-11,2015-09-14.9
FS-2015-097,165.8,176,2015-09-12,2015-09-14.8
FS-2015-097,166.1,150,2015-09-12,2015-09-15.3
FS-2015-097,166.1,13,2015-09-13,2015-09-15.3
FS-2015-097,166.0,23,2015-09-13,2015-09-14.8
FS-2015-098,144.9,519,2015-09-11,2015-09-16.6
FS-2015-098,145.0,658,2015-09-11,2015-09-16.1
FS-2015-098,142.7,938,2015-09-12,2015-09-16.3
FS-2015-098,142.7,1001,2015-09-12,2015-09-16.8
FS-2015-098,141.4,820,2015-09-13,2015-09-16.9
FS-2015-098,142.4,523,2015-09-13,2015-09-16.3
FS-2015-098,144.0,201,2015-09-14,2015-09-16.2
FS-2015-098,141.1,370,2015-09-14,2015-09-16.9
FS-2015-098,142.7,99,2015-09-15,2015-09-16.8
FS-2015-098,146.4,5,2015-09-15,2015-09-16.0
FS-2015-099,121.5,495,2015-09-15,2015-09-18.4
FS-2015-099,121.5,392,2015-09-15,2015-09-17.9
FS-2015-099,121.0,437,2015-09-16,2015-09-18.4
FS-2015-099,121.0,195,2015-09-16,2015-09-17.9
FS-2015-099,120.2,194,2015-09-17,2015-09-18.5
FS-2015-099,118.0,4,2015-09-17,2015-09-18.1
FS-2015-099,118.0,5,2015-09-18,2015-09-18.6
FS-2015-100,321.4,420,2015-09-24,2015-09-30.7
FS-2015-100,322.4,431,2015-09-24,2015-09-30.1
FS-2015-100,321.6,791,2015-09-25,2015-09-30.7
FS-2015-100,315.5,1042,2015-09-25,2015-09-30.7
FS-2015-100,313.7,1040,2015-09-26,2015-09-30.9
FS-2015-100,316.1,1127,2015-09-26,2015-10-01.2
FS-2015-100,313.6,953,2015-09-27,2015-10-01.4
FS-2015-100,313.3,770,2015-09-27,2015-09-30.9
FS-2015-100,316.4,775,2015-09-28,2015-10-01.2
FS-2015-100,317.0,478,2015-09-28,2015-09-30.6
FS-2015-100,317.8,591,2015-09-29,2015-10-01.1
FS-2015-100,318.1,305,2015-09-29,2015-09-30.5
FS-2015-100,317.8,399,2015-09-30,2015-10-01.1
FS-2015-100,316.5,144,2015-09-30,2015-09-30.6
FS-2015-100,316.0,107,2015-10-01,2015-10-01.2
FS-2015-101,279.0,470,2015-09-28,2015-10-03.9
FS-2015-101,279.0,440,2015-09-28,2015-10-03.4
FS-2015-101,279.7,1044,2015-09-29,2015-10-03.9
FS-2015-101,279.1,834,2015-09-29,2015-10-03.4
FS-2015-101,279.5,949,2015-09-30,2015-10-03.9
FS-2015-101,278.9,592,2015-09-30,2015-10-03.5
FS-2015-101,279.8,298,2015-10-01,2015-10-03.4
FS-2015-101,279.6,629,2015-10-01,2015-10-03.9
FS-2015-101,280.5,272,2015-10-02,2015-10-03.9
FS-2015-102,237.6,416,2015-10-01,2015-10-06.6
FS-2015-102,237.8,446,2015-10-01,2015-10-07.1
FS-2015-102,237.0,318,2015-10-02,2015-10-06.7
FS-2015-102,237.4,432,2015-10-02,2015-10-07.2
FS-2015-102,236.9,262,2015-10-03,2015-10-07.2
FS-2015-102,237.2,179,2015-10-03,2015-10-06.7
FS-2015-102,237.4,117,2015-10-04,2015-10-07.2
FS-2015-102,237.9,88,2015-10-04,2015-10-06.7
FS-2015-102,237.1,134,2015-10-05,2015-10-06.7
FS-2015-102,236.9,101,2015-10-05,2015-10-07.2
FS-2015-102,236.8,94,2015-10-06,2015-10-07.2
FS-2015-102,237.2,71,2015-10-06,2015-10-06.7
FS-2015-103,199.3,494,2015-10-01,2015-10-09.6
FS-2015-103,200.3,404,2015-10-01,2015-10-10.0
FS-2015-103,198.2,726,2015-10-02,2015-10-09.7
FS-2015-103,198.3,769,2015-10-02,2015-10-10.2
FS-2015-103,197.6,1083,2015-10-03,2015-10-10.3
FS-2015-103,196.3,1012,2015-10-03,2015-10-09.8
FS-2015-103,195.8,1135,2015-10-04,2015-10-10.4
FS-2015-103,195.2,1000,2015-10-04,2015-10-09.9
FS-2015-103,194.2,700,2015-10-05,2015-10-09.9
FS-2015-103,194.2,826,2015-10-05,2015-10-10.4
FS-2015-103,193.0,511,2015-10-06,2015-10-10.5
FS-2015-103,193.0,376,2015-10-06,2015-10-10.0
FS-2015-103,196.2,187,2015-10-07,2015-10-09.8
FS-2015-103,193.2,194,2015-10-07,2015-10-10.5
FS-2015-103,200.8,180,2015-10-08,2015-10-09.9
FS-2015-103,200.8,144,2015-10-08,2015-10-09.4
FS-2015-103,201.0,148,2015-10-09,2015-10-09.9
FS-2015-103,201.9,65,2015-10-09,2015-10-09.3
FS-2015-103,200.0,3,2015-10-10,2015-10-10.0
FS-2015-104,153.3,467,2015-10-03,2015-10-12.9
FS-2015-104,153.0,478,2015-10-04,2015-10-13.4
FS-2015-104,152.6,580,2015-10-04,2015-10-12.9
FS-2015-104,156.6,1195,2015-10-05,2015-10-12.7
FS-2015-104,151.4,654,2015-10-05,2015-10-13.5
FS-2015-104,153.8,1535,2015-10-06,2015-10-13.4
FS-2015-104,157.6,1988,2015-10-06,2015-10-12.6
FS-2015-104,157.0,2249,2015-10-07,2015-10-12.7
FS-2015-104,156.2,2248,2015-10-07,2015-10-13.2
